ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
95454,3,2026,Elec- Agricultural,Y,0,0,
95456,1,2026,Elec- Agricultural,Y,0,0,
95456,2,2026,Elec- Agricultural,Y,0,0,
95456,3,2026,Elec- Agricultural,Y,0,0,
95457,1,2026,Elec- Agricultural,Y,0,0,
95457,2,2026,Elec- Agricultural,Y,0,0,
95457,3,2026,Elec- Agricultural,Y,0,0,
95459,1,2026,Elec- Agricultural,Y,0,0,
95459,2,2026,Elec- Agricultural,Y,0,0,
95459,3,2026,Elec- Agricultural,Y,0,0,
95460,1,2026,Elec- Agricultural,Y,0,0,
95460,2,2026,Elec- Agricultural,Y,0,0,
95460,3,2026,Elec- Agricultural,Y,0,0,
95461,1,2026,Elec- Agricultural,Y,0,0,
95461,2,2026,Elec- Agricultural,Y,0,0,
95461,3,2026,Elec- Agricultural,Y,0,0,
95462,1,2026,Elec- Agricultural,Y,0,0,
95462,2,2026,Elec- Agricultural,Y,0,0,
95462,3,2026,Elec- Agricultural,Y,0,0,
95464,1,2026,Elec- Agricultural,Y,0,0,
95464,2,2026,Elec- Agricultural,Y,0,0,
95464,3,2026,Elec- Agricultural,Y,0,0,
95465,1,2026,Elec- Agricultural,Y,0,0,
95465,2,2026,Elec- Agricultural,Y,0,0,
95465,3,2026,Elec- Agricultural,Y,0,0,
95466,1,2026,Elec- Agricultural,Y,0,0,
95466,2,2026,Elec- Agricultural,Y,0,0,
95466,3,2026,Elec- Agricultural,Y,0,0,
95467,1,2026,Elec- Agricultural,Y,0,0,
95467,2,2026,Elec- Agricultural,Y,0,0,
95467,3,2026,Elec- Agricultural,Y,0,0,
95468,1,2026,Elec- Agricultural,Y,0,0,
95468,2,2026,Elec- Agricultural,Y,0,0,
95468,3,2026,Elec- Agricultural,Y,0,0,
95469,1,2026,Elec- Agricultural,Y,0,0,
95469,2,2026,Elec- Agricultural,Y,0,0,
95469,3,2026,Elec- Agricultural,Y,0,0,
95470,1,2026,Elec- Agricultural,Y,0,0,
95470,2,2026,Elec- Agricultural,Y,0,0,
95470,3,2026,Elec- Agricultural,Y,0,0,
95472,1,2026,Elec- Agricultural,Y,902,"3,300,169","3,659"
95472,2,2026,Elec- Agricultural,Y,895,"3,054,177","3,412"
95472,3,2026,Elec- Agricultural,Y,"1,403","11,925,747","8,500"
95476,1,2026,Elec- Agricultural,Y,0,0,
95476,2,2026,Elec- Agricultural,Y,0,0,
95476,3,2026,Elec- Agricultural,Y,0,0,
95482,1,2026,Elec- Agricultural,Y,0,0,
95482,2,2026,Elec- Agricultural,Y,0,0,
95482,3,2026,Elec- Agricultural,Y,0,0,
95485,1,2026,Elec- Agricultural,Y,0,0,
95485,2,2026,Elec- Agricultural,Y,0,0,
95485,3,2026,Elec- Agricultural,Y,0,0,
95488,1,2026,Elec- Agricultural,Y,0,0,
95488,2,2026,Elec- Agricultural,Y,0,0,
95488,3,2026,Elec- Agricultural,Y,0,0,
95490,1,2026,Elec- Agricultural,Y,0,0,
95490,2,2026,Elec- Agricultural,Y,0,0,
95490,3,2026,Elec- Agricultural,Y,0,0,
95492,1,2026,Elec- Agricultural,Y,0,0,
95492,2,2026,Elec- Agricultural,Y,0,0,
95492,3,2026,Elec- Agricultural,Y,0,0,
95493,1,2026,Elec- Agricultural,Y,0,0,
95493,2,2026,Elec- Agricultural,Y,0,0,
95493,3,2026,Elec- Agricultural,Y,0,0,
95494,1,2026,Elec- Agricultural,Y,0,0,
95494,2,2026,Elec- Agricultural,Y,0,0,
95494,3,2026,Elec- Agricultural,Y,0,0,
95501,1,2026,Elec- Agricultural,Y,0,0,
95501,2,2026,Elec- Agricultural,Y,0,0,
95501,3,2026,Elec- Agricultural,Y,0,0,
95503,1,2026,Elec- Agricultural,Y,0,0,
95503,2,2026,Elec- Agricultural,Y,0,0,
95503,3,2026,Elec- Agricultural,Y,0,0,
95511,1,2026,Elec- Agricultural,Y,0,0,
95511,2,2026,Elec- Agricultural,Y,0,0,
95511,3,2026,Elec- Agricultural,Y,0,0,
95514,1,2026,Elec- Agricultural,Y,0,0,
95514,2,2026,Elec- Agricultural,Y,0,0,
95514,3,2026,Elec- Agricultural,Y,0,0,
95519,1,2026,Elec- Agricultural,Y,0,0,
95519,2,2026,Elec- Agricultural,Y,0,0,
95519,3,2026,Elec- Agricultural,Y,0,0,
95521,1,2026,Elec- Agricultural,Y,502,"4,142,660","8,252"
95521,2,2026,Elec- Agricultural,Y,707,"3,876,954","5,484"
95521,3,2026,Elec- Agricultural,Y,502,"4,096,347","8,160"
95524,1,2026,Elec- Agricultural,Y,0,0,
95524,2,2026,Elec- Agricultural,Y,0,0,
95524,3,2026,Elec- Agricultural,Y,0,0,
95525,1,2026,Elec- Agricultural,Y,0,0,
95525,2,2026,Elec- Agricultural,Y,0,0,
95525,3,2026,Elec- Agricultural,Y,0,0,
95526,1,2026,Elec- Agricultural,Y,0,0,
95526,2,2026,Elec- Agricultural,Y,0,0,
95526,3,2026,Elec- Agricultural,Y,0,0,
95527,1,2026,Elec- Agricultural,Y,0,0,
95527,2,2026,Elec- Agricultural,Y,0,0,
95527,3,2026,Elec- Agricultural,Y,0,0,
95528,1,2026,Elec- Agricultural,Y,0,0,
95528,2,2026,Elec- Agricultural,Y,0,0,
95528,3,2026,Elec- Agricultural,Y,0,0,
95536,1,2026,Elec- Agricultural,Y,0,0,
95536,2,2026,Elec- Agricultural,Y,0,0,
95536,3,2026,Elec- Agricultural,Y,0,0,
95540,1,2026,Elec- Agricultural,Y,0,0,
95540,2,2026,Elec- Agricultural,Y,0,0,
95540,3,2026,Elec- Agricultural,Y,0,0,
95542,1,2026,Elec- Agricultural,Y,0,0,
95542,2,2026,Elec- Agricultural,Y,0,0,
95542,3,2026,Elec- Agricultural,Y,0,0,
95546,1,2026,Elec- Agricultural,Y,0,0,
95546,2,2026,Elec- Agricultural,Y,0,0,
95546,3,2026,Elec- Agricultural,Y,0,0,
95547,1,2026,Elec- Agricultural,Y,0,0,
95547,2,2026,Elec- Agricultural,Y,0,0,
95547,3,2026,Elec- Agricultural,Y,0,0,
95549,1,2026,Elec- Agricultural,Y,0,0,
95549,2,2026,Elec- Agricultural,Y,0,0,
95549,3,2026,Elec- Agricultural,Y,0,0,
95551,1,2026,Elec- Agricultural,Y,0,0,
95551,2,2026,Elec- Agricultural,Y,0,0,
95551,3,2026,Elec- Agricultural,Y,0,0,
95552,1,2026,Elec- Agricultural,Y,0,0,
95552,2,2026,Elec- Agricultural,Y,0,0,
95552,3,2026,Elec- Agricultural,Y,0,0,
95554,1,2026,Elec- Agricultural,Y,0,0,
95554,2,2026,Elec- Agricultural,Y,0,0,
95554,3,2026,Elec- Agricultural,Y,0,0,
95555,1,2026,Elec- Agricultural,Y,0,0,
95555,2,2026,Elec- Agricultural,Y,0,0,
95555,3,2026,Elec- Agricultural,Y,0,0,
95556,1,2026,Elec- Agricultural,Y,0,0,
95556,2,2026,Elec- Agricultural,Y,0,0,
95556,3,2026,Elec- Agricultural,Y,0,0,
95558,1,2026,Elec- Agricultural,Y,0,0,
95558,2,2026,Elec- Agricultural,Y,0,0,
95558,3,2026,Elec- Agricultural,Y,0,0,
95560,1,2026,Elec- Agricultural,Y,0,0,
95560,2,2026,Elec- Agricultural,Y,0,0,
95560,3,2026,Elec- Agricultural,Y,0,0,
95562,1,2026,Elec- Agricultural,Y,0,0,
95562,2,2026,Elec- Agricultural,Y,0,0,
95562,3,2026,Elec- Agricultural,Y,0,0,
95563,1,2026,Elec- Agricultural,Y,0,0,
95563,2,2026,Elec- Agricultural,Y,0,0,
95563,3,2026,Elec- Agricultural,Y,0,0,
95564,1,2026,Elec- Agricultural,Y,0,0,
95564,2,2026,Elec- Agricultural,Y,0,0,
95564,3,2026,Elec- Agricultural,Y,0,0,
95565,1,2026,Elec- Agricultural,Y,0,0,
95565,2,2026,Elec- Agricultural,Y,0,0,
95565,3,2026,Elec- Agricultural,Y,0,0,
95569,1,2026,Elec- Agricultural,Y,0,0,
95569,2,2026,Elec- Agricultural,Y,0,0,
95569,3,2026,Elec- Agricultural,Y,0,0,
95570,1,2026,Elec- Agricultural,Y,0,0,
95570,2,2026,Elec- Agricultural,Y,0,0,
95570,3,2026,Elec- Agricultural,Y,0,0,
95573,1,2026,Elec- Agricultural,Y,0,0,
95573,2,2026,Elec- Agricultural,Y,0,0,
95573,3,2026,Elec- Agricultural,Y,0,0,
95587,1,2026,Elec- Agricultural,Y,0,0,
95587,2,2026,Elec- Agricultural,Y,0,0,
95587,3,2026,Elec- Agricultural,Y,0,0,
95589,1,2026,Elec- Agricultural,Y,0,0,
95589,2,2026,Elec- Agricultural,Y,0,0,
95589,3,2026,Elec- Agricultural,Y,0,0,
95595,1,2026,Elec- Agricultural,Y,0,0,
95595,2,2026,Elec- Agricultural,Y,0,0,
95595,3,2026,Elec- Agricultural,Y,0,0,
95602,1,2026,Elec- Agricultural,Y,0,0,
95602,2,2026,Elec- Agricultural,Y,0,0,
95602,3,2026,Elec- Agricultural,Y,0,0,
95603,1,2026,Elec- Agricultural,Y,0,0,
95603,2,2026,Elec- Agricultural,Y,0,0,
95603,3,2026,Elec- Agricultural,Y,0,0,
95606,1,2026,Elec- Agricultural,Y,0,0,
95606,2,2026,Elec- Agricultural,Y,0,0,
95606,3,2026,Elec- Agricultural,Y,0,0,
95607,1,2026,Elec- Agricultural,Y,0,0,
95607,2,2026,Elec- Agricultural,Y,0,0,
95607,3,2026,Elec- Agricultural,Y,0,0,
95610,1,2026,Elec- Agricultural,Y,0,0,
95610,2,2026,Elec- Agricultural,Y,0,0,
95610,3,2026,Elec- Agricultural,Y,0,0,
95612,1,2026,Elec- Agricultural,Y,0,0,
95612,2,2026,Elec- Agricultural,Y,0,0,
95612,3,2026,Elec- Agricultural,Y,0,0,
95614,1,2026,Elec- Agricultural,Y,0,0,
95614,2,2026,Elec- Agricultural,Y,0,0,
95614,3,2026,Elec- Agricultural,Y,0,0,
95615,1,2026,Elec- Agricultural,Y,0,0,
95615,2,2026,Elec- Agricultural,Y,0,0,
95615,3,2026,Elec- Agricultural,Y,0,0,
95616,1,2026,Elec- Agricultural,Y,0,0,
95616,2,2026,Elec- Agricultural,Y,0,0,
95616,3,2026,Elec- Agricultural,Y,0,0,
95618,1,2026,Elec- Agricultural,Y,0,0,
95618,2,2026,Elec- Agricultural,Y,0,0,
95618,3,2026,Elec- Agricultural,Y,0,0,
95619,1,2026,Elec- Agricultural,Y,0,0,
95619,2,2026,Elec- Agricultural,Y,0,0,
95619,3,2026,Elec- Agricultural,Y,0,0,
95620,1,2026,Elec- Agricultural,Y,0,0,
95620,2,2026,Elec- Agricultural,Y,0,0,
95620,3,2026,Elec- Agricultural,Y,861,"5,859,689","6,806"
95623,1,2026,Elec- Agricultural,Y,0,0,
95623,2,2026,Elec- Agricultural,Y,0,0,
95623,3,2026,Elec- Agricultural,Y,0,0,
95626,1,2026,Elec- Agricultural,Y,0,0,
95626,2,2026,Elec- Agricultural,Y,0,0,
95626,3,2026,Elec- Agricultural,Y,0,0,
95627,1,2026,Elec- Agricultural,Y,0,0,
95627,2,2026,Elec- Agricultural,Y,0,0,
95627,3,2026,Elec- Agricultural,Y,0,0,
95629,1,2026,Elec- Agricultural,Y,0,0,
95629,2,2026,Elec- Agricultural,Y,0,0,
95629,3,2026,Elec- Agricultural,Y,0,0,
95632,1,2026,Elec- Agricultural,Y,0,0,
95632,2,2026,Elec- Agricultural,Y,0,0,
95632,3,2026,Elec- Agricultural,Y,0,0,
95633,1,2026,Elec- Agricultural,Y,0,0,
95633,2,2026,Elec- Agricultural,Y,0,0,
95633,3,2026,Elec- Agricultural,Y,0,0,
95634,1,2026,Elec- Agricultural,Y,0,0,
95634,2,2026,Elec- Agricultural,Y,0,0,
95634,3,2026,Elec- Agricultural,Y,0,0,
95635,1,2026,Elec- Agricultural,Y,0,0,
95635,2,2026,Elec- Agricultural,Y,0,0,
95635,3,2026,Elec- Agricultural,Y,0,0,
95637,1,2026,Elec- Agricultural,Y,0,0,
95637,2,2026,Elec- Agricultural,Y,0,0,
95637,3,2026,Elec- Agricultural,Y,0,0,
95640,1,2026,Elec- Agricultural,Y,0,0,
95640,2,2026,Elec- Agricultural,Y,0,0,
95640,3,2026,Elec- Agricultural,Y,0,0,
95641,1,2026,Elec- Agricultural,Y,0,0,
95641,2,2026,Elec- Agricultural,Y,0,0,
95641,3,2026,Elec- Agricultural,Y,0,0,
95642,1,2026,Elec- Agricultural,Y,0,0,
95642,2,2026,Elec- Agricultural,Y,0,0,
95642,3,2026,Elec- Agricultural,Y,0,0,
95645,1,2026,Elec- Agricultural,Y,0,0,
95645,2,2026,Elec- Agricultural,Y,0,0,
95645,3,2026,Elec- Agricultural,Y,0,0,
95648,1,2026,Elec- Agricultural,Y,404,"241,904",599
95648,2,2026,Elec- Agricultural,Y,496,"216,088",436
95648,3,2026,Elec- Agricultural,Y,0,0,
95650,1,2026,Elec- Agricultural,Y,0,0,
95650,2,2026,Elec- Agricultural,Y,0,0,
95650,3,2026,Elec- Agricultural,Y,0,0,
95651,1,2026,Elec- Agricultural,Y,0,0,
95651,2,2026,Elec- Agricultural,Y,0,0,
95651,3,2026,Elec- Agricultural,Y,0,0,
95653,1,2026,Elec- Agricultural,Y,0,0,
95653,2,2026,Elec- Agricultural,Y,0,0,
95653,3,2026,Elec- Agricultural,Y,0,0,
95658,1,2026,Elec- Agricultural,Y,0,0,
95658,2,2026,Elec- Agricultural,Y,0,0,
95658,3,2026,Elec- Agricultural,Y,0,0,
95659,1,2026,Elec- Agricultural,Y,0,0,
95659,2,2026,Elec- Agricultural,Y,0,0,
95659,3,2026,Elec- Agricultural,Y,0,0,
95663,1,2026,Elec- Agricultural,Y,0,0,
95663,2,2026,Elec- Agricultural,Y,0,0,
95663,3,2026,Elec- Agricultural,Y,0,0,
95664,1,2026,Elec- Agricultural,Y,0,0,
95664,2,2026,Elec- Agricultural,Y,0,0,
95664,3,2026,Elec- Agricultural,Y,0,0,
95665,1,2026,Elec- Agricultural,Y,0,0,
95665,2,2026,Elec- Agricultural,Y,0,0,
95665,3,2026,Elec- Agricultural,Y,0,0,
95666,1,2026,Elec- Agricultural,Y,0,0,
95666,2,2026,Elec- Agricultural,Y,0,0,
95666,3,2026,Elec- Agricultural,Y,0,0,
95667,1,2026,Elec- Agricultural,Y,0,0,
95667,2,2026,Elec- Agricultural,Y,0,0,
95667,3,2026,Elec- Agricultural,Y,0,0,
95668,1,2026,Elec- Agricultural,Y,0,0,
95668,2,2026,Elec- Agricultural,Y,0,0,
95668,3,2026,Elec- Agricultural,Y,0,0,
95669,1,2026,Elec- Agricultural,Y,0,0,
95669,2,2026,Elec- Agricultural,Y,0,0,
95669,3,2026,Elec- Agricultural,Y,0,0,
95672,1,2026,Elec- Agricultural,Y,0,0,
95672,2,2026,Elec- Agricultural,Y,0,0,
95672,3,2026,Elec- Agricultural,Y,0,0,
95674,1,2026,Elec- Agricultural,Y,0,0,
95674,2,2026,Elec- Agricultural,Y,0,0,
95674,3,2026,Elec- Agricultural,Y,0,0,
95678,1,2026,Elec- Agricultural,Y,0,0,
95678,2,2026,Elec- Agricultural,Y,0,0,
95678,3,2026,Elec- Agricultural,Y,0,0,
95679,1,2026,Elec- Agricultural,Y,0,0,
95679,2,2026,Elec- Agricultural,Y,0,0,
95679,3,2026,Elec- Agricultural,Y,0,0,
95681,1,2026,Elec- Agricultural,Y,0,0,
95681,2,2026,Elec- Agricultural,Y,0,0,
95681,3,2026,Elec- Agricultural,Y,0,0,
95682,1,2026,Elec- Agricultural,Y,0,0,
95682,2,2026,Elec- Agricultural,Y,0,0,
95682,3,2026,Elec- Agricultural,Y,0,0,
95684,1,2026,Elec- Agricultural,Y,148,"97,973",662
95684,2,2026,Elec- Agricultural,Y,0,0,
95684,3,2026,Elec- Agricultural,Y,80,"21,072",263
95685,1,2026,Elec- Agricultural,Y,0,0,
95685,2,2026,Elec- Agricultural,Y,0,0,
95685,3,2026,Elec- Agricultural,Y,0,0,
95687,1,2026,Elec- Agricultural,Y,0,0,
95687,2,2026,Elec- Agricultural,Y,0,0,
95687,3,2026,Elec- Agricultural,Y,0,0,
95688,1,2026,Elec- Agricultural,Y,0,0,
95688,2,2026,Elec- Agricultural,Y,0,0,
95688,3,2026,Elec- Agricultural,Y,0,0,
95689,1,2026,Elec- Agricultural,Y,0,0,
95689,2,2026,Elec- Agricultural,Y,0,0,
95689,3,2026,Elec- Agricultural,Y,0,0,
95690,1,2026,Elec- Agricultural,Y,0,0,
95690,2,2026,Elec- Agricultural,Y,0,0,
95690,3,2026,Elec- Agricultural,Y,0,0,
95691,1,2026,Elec- Agricultural,Y,0,0,
95691,2,2026,Elec- Agricultural,Y,0,0,
95691,3,2026,Elec- Agricultural,Y,0,0,
95692,1,2026,Elec- Agricultural,Y,0,0,
95692,2,2026,Elec- Agricultural,Y,0,0,
95692,3,2026,Elec- Agricultural,Y,0,0,
95694,1,2026,Elec- Agricultural,Y,0,0,
95694,2,2026,Elec- Agricultural,Y,0,0,
95694,3,2026,Elec- Agricultural,Y,0,0,
95695,1,2026,Elec- Agricultural,Y,"2,496","15,523,076","6,219"
95695,2,2026,Elec- Agricultural,Y,"2,492","13,136,356","5,271"
95695,3,2026,Elec- Agricultural,Y,"2,408","19,214,047","7,979"
95698,1,2026,Elec- Agricultural,Y,0,0,
95698,2,2026,Elec- Agricultural,Y,0,0,
95698,3,2026,Elec- Agricultural,Y,0,0,
95703,1,2026,Elec- Agricultural,Y,0,0,
95703,2,2026,Elec- Agricultural,Y,0,0,
95703,3,2026,Elec- Agricultural,Y,0,0,
95709,1,2026,Elec- Agricultural,Y,0,0,
95709,2,2026,Elec- Agricultural,Y,0,0,
95709,3,2026,Elec- Agricultural,Y,0,0,
95726,1,2026,Elec- Agricultural,Y,0,0,
95726,2,2026,Elec- Agricultural,Y,0,0,
95726,3,2026,Elec- Agricultural,Y,0,0,
95746,1,2026,Elec- Agricultural,Y,0,0,
95746,2,2026,Elec- Agricultural,Y,0,0,
95746,3,2026,Elec- Agricultural,Y,0,0,
95747,1,2026,Elec- Agricultural,Y,0,0,
95747,2,2026,Elec- Agricultural,Y,0,0,
95747,3,2026,Elec- Agricultural,Y,0,0,
95762,1,2026,Elec- Agricultural,Y,0,0,
95762,2,2026,Elec- Agricultural,Y,0,0,
95762,3,2026,Elec- Agricultural,Y,0,0,
95776,1,2026,Elec- Agricultural,Y,0,0,
95776,2,2026,Elec- Agricultural,Y,0,0,
95776,3,2026,Elec- Agricultural,Y,0,0,
95836,1,2026,Elec- Agricultural,Y,0,0,
95836,2,2026,Elec- Agricultural,Y,0,0,
95836,3,2026,Elec- Agricultural,Y,0,0,
95837,1,2026,Elec- Agricultural,Y,0,0,
95837,2,2026,Elec- Agricultural,Y,0,0,
95837,3,2026,Elec- Agricultural,Y,0,0,
95901,1,2026,Elec- Agricultural,Y,"2,427","4,200,157","1,731"
95901,2,2026,Elec- Agricultural,Y,"4,966","7,121,065","1,434"
95901,3,2026,Elec- Agricultural,Y,"2,116","4,900,585","2,316"
95912,1,2026,Elec- Agricultural,Y,0,0,
95912,2,2026,Elec- Agricultural,Y,0,0,
95912,3,2026,Elec- Agricultural,Y,0,0,
95913,3,2026,Elec- Agricultural,N,61,"294,506","4,828"
95914,1,2026,Elec- Agricultural,Y,0,0,
95914,2,2026,Elec- Agricultural,Y,0,0,
95914,3,2026,Elec- Agricultural,Y,0,0,
95916,1,2026,Elec- Agricultural,Y,0,0,
95916,2,2026,Elec- Agricultural,Y,0,0,
95916,3,2026,Elec- Agricultural,Y,0,0,
95917,1,2026,Elec- Agricultural,Y,0,0,
95917,2,2026,Elec- Agricultural,Y,0,0,
95917,3,2026,Elec- Agricultural,Y,0,0,
95918,1,2026,Elec- Agricultural,Y,0,0,
95918,2,2026,Elec- Agricultural,Y,0,0,
95918,3,2026,Elec- Agricultural,Y,0,0,
95919,1,2026,Elec- Agricultural,Y,0,0,
95919,2,2026,Elec- Agricultural,Y,0,0,
95919,3,2026,Elec- Agricultural,Y,0,0,
95920,1,2026,Elec- Agricultural,Y,0,0,
95920,2,2026,Elec- Agricultural,Y,0,0,
95920,3,2026,Elec- Agricultural,Y,0,0,
95922,1,2026,Elec- Agricultural,Y,0,0,
95922,2,2026,Elec- Agricultural,Y,0,0,
95922,3,2026,Elec- Agricultural,Y,0,0,
95926,1,2026,Elec- Agricultural,Y,0,0,
95926,2,2026,Elec- Agricultural,Y,0,0,
95926,3,2026,Elec- Agricultural,Y,0,0,
95928,1,2026,Elec- Agricultural,Y,0,0,
95928,2,2026,Elec- Agricultural,Y,0,0,
95928,3,2026,Elec- Agricultural,Y,"2,532","6,112,816","2,414"
95932,1,2026,Elec- Agricultural,Y,0,0,
95932,2,2026,Elec- Agricultural,Y,0,0,
95932,3,2026,Elec- Agricultural,Y,0,0,
95934,1,2026,Elec- Agricultural,Y,0,0,
95934,2,2026,Elec- Agricultural,Y,0,0,
95934,3,2026,Elec- Agricultural,Y,0,0,
95935,1,2026,Elec- Agricultural,Y,0,0,
95935,2,2026,Elec- Agricultural,Y,0,0,
95935,3,2026,Elec- Agricultural,Y,0,0,
95937,1,2026,Elec- Agricultural,Y,0,0,
95937,2,2026,Elec- Agricultural,Y,0,0,
95937,3,2026,Elec- Agricultural,Y,0,0,
95938,1,2026,Elec- Agricultural,Y,0,0,
95938,2,2026,Elec- Agricultural,Y,0,0,
95938,3,2026,Elec- Agricultural,Y,0,0,
95939,1,2026,Elec- Agricultural,Y,0,0,
95939,2,2026,Elec- Agricultural,Y,0,0,
95939,3,2026,Elec- Agricultural,Y,0,0,
95941,1,2026,Elec- Agricultural,Y,0,0,
95941,2,2026,Elec- Agricultural,Y,0,0,
95941,3,2026,Elec- Agricultural,Y,0,0,
95942,1,2026,Elec- Agricultural,Y,0,0,
95942,2,2026,Elec- Agricultural,Y,0,0,
95942,3,2026,Elec- Agricultural,Y,0,0,
95943,1,2026,Elec- Agricultural,Y,0,0,
95943,2,2026,Elec- Agricultural,Y,0,0,
95943,3,2026,Elec- Agricultural,Y,0,0,
95945,1,2026,Elec- Agricultural,Y,0,0,
95945,2,2026,Elec- Agricultural,Y,0,0,
95945,3,2026,Elec- Agricultural,Y,0,0,
95946,1,2026,Elec- Agricultural,Y,0,0,
95946,2,2026,Elec- Agricultural,Y,0,0,
95946,3,2026,Elec- Agricultural,Y,0,0,
95947,1,2026,Elec- Agricultural,Y,0,0,
95947,2,2026,Elec- Agricultural,Y,0,0,
95947,3,2026,Elec- Agricultural,Y,0,0,
95948,1,2026,Elec- Agricultural,Y,0,0,
95948,2,2026,Elec- Agricultural,Y,0,0,
95948,3,2026,Elec- Agricultural,Y,0,0,
95949,1,2026,Elec- Agricultural,Y,0,0,
95949,2,2026,Elec- Agricultural,Y,0,0,
95949,3,2026,Elec- Agricultural,Y,0,0,
95951,1,2026,Elec- Agricultural,Y,0,0,
95951,2,2026,Elec- Agricultural,Y,0,0,
95951,3,2026,Elec- Agricultural,Y,0,0,
95953,1,2026,Elec- Agricultural,Y,0,0,
95953,2,2026,Elec- Agricultural,Y,0,0,
95953,3,2026,Elec- Agricultural,Y,0,0,
95954,1,2026,Elec- Agricultural,Y,0,0,
95954,2,2026,Elec- Agricultural,Y,0,0,
95954,3,2026,Elec- Agricultural,Y,0,0,
95955,1,2026,Elec- Agricultural,Y,0,0,
95955,2,2026,Elec- Agricultural,Y,0,0,
95955,3,2026,Elec- Agricultural,Y,0,0,
95957,1,2026,Elec- Agricultural,Y,0,0,
95957,2,2026,Elec- Agricultural,Y,0,0,
95957,3,2026,Elec- Agricultural,Y,0,0,
95959,1,2026,Elec- Agricultural,Y,0,0,
95959,2,2026,Elec- Agricultural,Y,0,0,
95959,3,2026,Elec- Agricultural,Y,195,"331,835","1,702"
95960,1,2026,Elec- Agricultural,Y,0,0,
95960,2,2026,Elec- Agricultural,Y,0,0,
95960,3,2026,Elec- Agricultural,Y,0,0,
95961,1,2026,Elec- Agricultural,Y,0,0,
95961,2,2026,Elec- Agricultural,Y,0,0,
95961,3,2026,Elec- Agricultural,Y,0,0,
95962,1,2026,Elec- Agricultural,Y,0,0,
95962,2,2026,Elec- Agricultural,Y,0,0,
95962,3,2026,Elec- Agricultural,Y,0,0,
95963,1,2026,Elec- Agricultural,Y,"3,353","4,698,394","1,401"
95963,2,2026,Elec- Agricultural,Y,0,0,
95963,3,2026,Elec- Agricultural,Y,0,0,
95965,1,2026,Elec- Agricultural,Y,0,0,
95965,2,2026,Elec- Agricultural,Y,0,0,
95965,3,2026,Elec- Agricultural,Y,0,0,
95966,1,2026,Elec- Agricultural,Y,0,0,
95966,2,2026,Elec- Agricultural,Y,0,0,
95966,3,2026,Elec- Agricultural,Y,0,0,
95968,1,2026,Elec- Agricultural,Y,0,0,
95968,2,2026,Elec- Agricultural,Y,0,0,
95968,3,2026,Elec- Agricultural,Y,0,0,
95969,1,2026,Elec- Agricultural,Y,0,0,
95969,2,2026,Elec- Agricultural,Y,0,0,
95969,3,2026,Elec- Agricultural,Y,0,0,
95970,1,2026,Elec- Agricultural,Y,0,0,
95970,2,2026,Elec- Agricultural,Y,0,0,
95970,3,2026,Elec- Agricultural,Y,0,0,
95972,1,2026,Elec- Agricultural,Y,0,0,
95972,2,2026,Elec- Agricultural,Y,0,0,
95972,3,2026,Elec- Agricultural,Y,0,0,
95973,1,2026,Elec- Agricultural,Y,0,0,
95973,2,2026,Elec- Agricultural,Y,0,0,
95973,3,2026,Elec- Agricultural,Y,0,0,
95975,1,2026,Elec- Agricultural,Y,0,0,
95975,2,2026,Elec- Agricultural,Y,0,0,
95975,3,2026,Elec- Agricultural,Y,0,0,
95977,1,2026,Elec- Agricultural,Y,0,0,
95977,2,2026,Elec- Agricultural,Y,0,0,
95977,3,2026,Elec- Agricultural,Y,0,0,
95979,1,2026,Elec- Agricultural,Y,0,0,
95979,2,2026,Elec- Agricultural,Y,0,0,
95979,3,2026,Elec- Agricultural,Y,0,0,
95982,1,2026,Elec- Agricultural,Y,0,0,
95982,2,2026,Elec- Agricultural,Y,0,0,
95982,3,2026,Elec- Agricultural,Y,0,0,
95983,1,2026,Elec- Agricultural,Y,0,0,
95983,2,2026,Elec- Agricultural,Y,0,0,
95983,3,2026,Elec- Agricultural,Y,0,0,
95987,1,2026,Elec- Agricultural,Y,0,0,
95987,2,2026,Elec- Agricultural,Y,0,0,
95987,3,2026,Elec- Agricultural,Y,0,0,
95988,1,2026,Elec- Agricultural,Y,0,0,
95988,2,2026,Elec- Agricultural,Y,0,0,
95988,3,2026,Elec- Agricultural,Y,0,0,
95991,1,2026,Elec- Agricultural,Y,0,0,
95991,2,2026,Elec- Agricultural,Y,0,0,
95991,3,2026,Elec- Agricultural,Y,0,0,
95993,1,2026,Elec- Agricultural,Y,0,0,
95993,2,2026,Elec- Agricultural,Y,0,0,
95993,3,2026,Elec- Agricultural,Y,0,0,
96001,1,2026,Elec- Agricultural,Y,0,0,
96001,2,2026,Elec- Agricultural,Y,0,0,
96001,3,2026,Elec- Agricultural,Y,0,0,
96002,1,2026,Elec- Agricultural,Y,0,0,
96002,2,2026,Elec- Agricultural,Y,0,0,
96002,3,2026,Elec- Agricultural,Y,0,0,
96003,1,2026,Elec- Agricultural,Y,0,0,
96003,2,2026,Elec- Agricultural,Y,0,0,
96003,3,2026,Elec- Agricultural,Y,0,0,
96007,1,2026,Elec- Agricultural,Y,0,0,
96007,2,2026,Elec- Agricultural,Y,0,0,
96007,3,2026,Elec- Agricultural,Y,0,0,
96008,1,2026,Elec- Agricultural,Y,0,0,
